ï»¿Events_id,Stores,campaign_id,Start_date,End_date,Products,Category,base_price,promo_type,Before_promo,After_promo,incremental_revenue,incremental_sold_units,incremental_sold_units_percentage,incremental_revenue_percentage
d33904,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,"Home Care",300,BOGOF,59,233,52083.50,174,294.92,294.26
6ae240,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,94,371,96764.50,277,294.68,294.12
291ddf,Coimbatore,Sankranti,10-01-2024,16-01-2024,"Atliq_Suflower_Oil (1L)","Grocery & Staples",200,BOGOF,267,1054,156873.00,787,294.76,293.77
d3d574,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,"Home Care",1190,BOGOF,16,63,55898.50,47,293.75,293.58
8f512d,Coimbatore,Sankranti,10-01-2024,16-01-2024,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",370,BOGOF,364,1434,395183.00,1070,293.96,293.42
d4fced,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,132,520,135540.00,388,293.94,293.38
f90ae9,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,82,323,84188.50,241,293.90,293.34
480431,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",370,BOGOF,408,1607,442826.50,1199,293.87,293.34
7b51be,Chennai,Sankranti,10-01-2024,16-01-2024,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",370,BOGOF,403,1587,437286.50,1184,293.80,293.26
1b0022,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",370,BOGOF,370,1457,401461.50,1087,293.78,293.25
6436da,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,"Home Care",1190,BOGOF,30,118,104661.00,88,293.33,293.17
ef6d6d,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,"Home Appliances",1020,BOGOF,88,346,262987.00,258,293.18,292.99
c3bbcc,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,"Home Care",300,BOGOF,31,122,27239.00,91,293.55,292.89
f725c0,Coimbatore,Sankranti,10-01-2024,16-01-2024,"Atliq_Suflower_Oil (1L)","Grocery & Staples",200,BOGOF,228,898,133551.00,670,293.86,292.88
cbf0ad,Chennai,Sankranti,10-01-2024,16-01-2024,"Atliq_Suflower_Oil (1L)","Grocery & Staples",200,BOGOF,358,1410,209695.00,1052,293.85,292.87
693708,Bengaluru,Sankranti,10-01-2024,16-01-2024,"Atliq_Suflower_Oil (1L)","Grocery & Staples",200,BOGOF,454,1788,265906.00,1334,293.83,292.85
41b8f8,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,"Home Care",1190,BOGOF,56,220,195050.00,164,292.86,292.69
6f3721,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,118,464,120868.00,346,293.22,292.66
91649,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,73,287,74756.50,214,293.15,292.59
7b187a,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,"Home Appliances",1020,BOGOF,82,322,244639.00,240,292.68,292.49
c381ea,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,"Home Care",1190,BOGOF,27,106,93957.00,79,292.59,292.43
855f49,Bengaluru,Sankranti,10-01-2024,16-01-2024,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",370,BOGOF,481,1890,520385.00,1409,292.93,292.40
f94d7b,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,96,377,98161.50,281,292.71,292.15
aac58d,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,"Home Care",1190,BOGOF,52,204,180778.00,152,292.31,292.14
dee3e9,Coimbatore,Sankranti,10-01-2024,16-01-2024,"Atliq_Suflower_Oil (1L)","Grocery & Staples",200,BOGOF,384,1509,224245.50,1125,292.97,291.99
4dcb0e,Bengaluru,Sankranti,10-01-2024,16-01-2024,"Atliq_Suflower_Oil (1L)","Grocery & Staples",200,BOGOF,360,1414,210093.00,1054,292.78,291.80
21006,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,"Atliq_Suflower_Oil (1L)","Grocery & Staples",200,BOGOF,192,754,112023.00,562,292.71,291.73
e5e0dc,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,"Home Care",300,BOGOF,52,204,45498.00,152,292.31,291.65
59effd,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,"Home Appliances",1020,BOGOF,97,380,288470.00,283,291.75,291.56
761785,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,"Home Appliances",1020,BOGOF,121,474,359823.00,353,291.74,291.54
61089e,Hyderabad,Sankranti,10-01-2024,16-01-2024,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",370,BOGOF,412,1615,444302.50,1203,291.99,291.46
90110c,Hyderabad,Sankranti,10-01-2024,16-01-2024,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",370,BOGOF,412,1615,444302.50,1203,291.99,291.46
9953ec,Trivandrum,Sankranti,10-01-2024,16-01-2024,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",370,BOGOF,187,733,201653.50,546,291.98,291.45
f7aec5,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,87,341,88729.50,254,291.95,291.39
3d8361,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,"Home Care",1190,BOGOF,47,184,162938.00,137,291.49,291.32
eae38f,Vijayawada,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,73,286,74407.00,213,291.78,291.22
ef61c6,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,"Home Care",300,BOGOF,48,188,41906.00,140,291.67,291.01
edaef4,Hyderabad,Sankranti,10-01-2024,16-01-2024,"Atliq_Suflower_Oil (1L)","Grocery & Staples",200,BOGOF,416,1630,241985.00,1214,291.83,290.85
57a7bc,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,"Home Appliances",1020,BOGOF,100,391,296624.50,291,291.00,290.81
17537,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,"Home Care",1190,BOGOF,33,129,114175.50,96,290.91,290.74
8.31E+08,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,"Home Care",1190,BOGOF,33,129,114175.50,96,290.91,290.74
bea96f,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,"Home Appliances",1020,BOGOF,64,250,189595.00,186,290.63,290.43
4dca21,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",370,BOGOF,252,985,270717.50,733,290.87,290.34
c6e3ae,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,117,457,118771.50,340,290.60,290.04
58e374,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,"Home Care",300,BOGOF,64,250,55675.00,186,290.63,289.97
bb974d,Bengaluru,Sankranti,10-01-2024,16-01-2024,"Atliq_Suflower_Oil (1L)","Grocery & Staples",200,BOGOF,307,1200,178000.00,893,290.88,289.90
3c0536,Bengaluru,Sankranti,10-01-2024,16-01-2024,"Atliq_Suflower_Oil (1L)","Grocery & Staples",200,BOGOF,415,1622,240589.00,1207,290.84,289.87
695cd9,Trivandrum,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,"Home Care",300,BOGOF,21,82,18259.00,61,290.48,289.83
c95efb,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",416,1389,3613500.00,973,233.89,289.54
d8f51c,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",449,1499,3899500.00,1050,233.85,289.50
60ba75,Vijayawada,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,60,234,60783.00,174,290.00,289.44
bfc9da,Bengaluru,Sankranti,10-01-2024,16-01-2024,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",370,BOGOF,387,1509,414385.50,1122,289.92,289.40
d2b963,Vijayawada,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,"Home Appliances",1020,BOGOF,48,187,141686.50,139,289.58,289.39
0f2c3a,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,"Home Care",300,BOGOF,30,117,26041.50,87,290.00,289.35
565a38,Trivandrum,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,"Home Care",300,BOGOF,30,117,26041.50,87,290.00,289.35
7fc923,Trivandrum,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,"Home Care",1190,BOGOF,19,74,65413.00,55,289.47,289.31
a02f06,Mangalore,Sankranti,10-01-2024,16-01-2024,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",370,BOGOF,226,881,241909.50,655,289.82,289.30
459bc3,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,97,378,98161.00,281,289.69,289.13
f2d468,Trivandrum,Sankranti,10-01-2024,16-01-2024,"Atliq_Suflower_Oil (1L)","Grocery & Staples",200,BOGOF,190,741,109829.50,551,290.00,289.03
17df71,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,"Home Care",1190,BOGOF,46,179,158180.50,133,289.13,288.97
73f158,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,"Home Appliances",1020,BOGOF,118,459,347590.50,341,288.98,288.79
7bb8ed,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,"Home Care",1190,BOGOF,45,175,154612.50,130,288.89,288.73
6d65d2,Bengaluru,Sankranti,10-01-2024,16-01-2024,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",370,BOGOF,480,1867,512256.50,1387,288.96,288.43
c24879,Coimbatore,Sankranti,10-01-2024,16-01-2024,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",370,BOGOF,370,1439,394810.50,1069,288.92,288.39
07e4ea,Hyderabad,Sankranti,10-01-2024,16-01-2024,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",370,BOGOF,486,1890,518535.00,1404,288.89,288.36
c9fa13,Hyderabad,Sankranti,10-01-2024,16-01-2024,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",370,BOGOF,403,1567,429896.50,1164,288.83,288.31
deea3e,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,"Home Appliances",1020,BOGOF,51,198,149841.00,147,288.24,288.04
2e3594,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,61,237,61481.50,176,288.52,287.97
c0ecb5,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,"Home Care",300,BOGOF,43,167,37116.50,124,288.37,287.72
7d5e81,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,"Home Care",300,BOGOF,43,167,37116.50,124,288.37,287.72
2b8abd,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,"Home Appliances",1020,BOGOF,105,407,307836.50,302,287.62,287.43
543c36,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,"Home Care",300,BOGOF,58,225,49987.50,167,287.93,287.28
276150,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,"Home Care",300,BOGOF,33,128,28436.00,95,287.88,287.23
df4373,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,"Home Care",300,BOGOF,33,128,28436.00,95,287.88,287.23
fd48ff,Coimbatore,Sankranti,10-01-2024,16-01-2024,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",370,BOGOF,367,1423,390008.50,1056,287.74,287.21
d0daaa,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,"Home Appliances",1020,BOGOF,63,244,184498.00,181,287.30,287.11
315542,Vijayawada,Sankranti,10-01-2024,16-01-2024,"Atliq_Suflower_Oil (1L)","Grocery & Staples",200,BOGOF,183,710,105045.00,527,287.98,287.01
f3ac85,Bengaluru,Sankranti,10-01-2024,16-01-2024,"Atliq_Suflower_Oil (1L)","Grocery & Staples",200,BOGOF,348,1350,199725.00,1002,287.93,286.96
8cd89f,Hyderabad,Sankranti,10-01-2024,16-01-2024,"Atliq_Suflower_Oil (1L)","Grocery & Staples",200,BOGOF,363,1408,208296.00,1045,287.88,286.91
6d863b,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,"Home Care",300,BOGOF,40,155,34422.50,115,287.50,286.85
415f7e,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,"Home Care",300,BOGOF,24,93,20653.50,69,287.50,286.85
7ef92f,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,"Home Care",300,BOGOF,55,213,47293.50,158,287.27,286.63
1490b8,Madurai,Sankranti,10-01-2024,16-01-2024,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",370,BOGOF,361,1397,382621.50,1036,286.98,286.46
792708,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,115,445,115277.50,330,286.96,286.40
c15780,Vijayawada,Sankranti,10-01-2024,16-01-2024,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",370,BOGOF,183,708,193896.00,525,286.89,286.36
b78a4f,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,99,383,99208.50,284,286.87,286.32
f9d2c6,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,"Home Appliances",1020,BOGOF,111,429,324145.50,318,286.49,286.30
3952a0,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,114,441,114229.50,327,286.84,286.29
86ec8d,Madurai,Sankranti,10-01-2024,16-01-2024,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",370,BOGOF,303,1172,320944.00,869,286.80,286.28
726ac4,Bengaluru,Sankranti,10-01-2024,16-01-2024,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",370,BOGOF,454,1756,480862.00,1302,286.78,286.26
d6cc80,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,"Home Care",300,BOGOF,61,236,52382.00,175,286.89,286.24
3a3e96,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,"Home Care",300,BOGOF,68,263,58368.50,195,286.76,286.12
c8ce63,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",369,1221,3166500.00,852,230.89,286.04
5c6465,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,"Home Care",1190,BOGOF,36,139,122500.50,103,286.11,285.95
1cfaa8,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,"Home Care",1190,BOGOF,43,166,146287.00,123,286.05,285.88
9d63a7,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,"Home Care",1190,BOGOF,43,166,146287.00,123,286.05,285.88
75c3a0,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,73,282,73009.00,209,286.30,285.75
74399f,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,73,282,73009.00,209,286.30,285.75
e5d28d,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,73,282,73009.00,209,286.30,285.75
78bc80,Vijayawada,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,"Home Care",300,BOGOF,22,85,18857.50,63,286.36,285.72
db8aa8,Trivandrum,Sankranti,10-01-2024,16-01-2024,"Atliq_Suflower_Oil (1L)","Grocery & Staples",200,BOGOF,193,746,110227.00,553,286.53,285.56
fb2c04,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,"Home Care",1190,BOGOF,28,108,95146.00,80,285.71,285.55
ab3517,Trivandrum,Sankranti,10-01-2024,16-01-2024,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",370,BOGOF,190,733,200543.50,543,285.79,285.27
6e79d3,Bengaluru,Sankranti,10-01-2024,16-01-2024,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",370,BOGOF,373,1439,393700.50,1066,285.79,285.27
268b09,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,49,189,48905.50,140,285.71,285.16
5f8870,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,70,270,69865.00,200,285.71,285.16
58ce38,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,118,455,117722.50,337,285.59,285.04
bb62b3,Hyderabad,Sankranti,10-01-2024,16-01-2024,"Atliq_Suflower_Oil (1L)","Grocery & Staples",200,BOGOF,378,1459,215470.50,1081,285.98,285.01
9.33E+11,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,"Home Care",1190,BOGOF,40,154,135583.00,114,285.00,284.84
20da13,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,"Home Care",300,BOGOF,48,185,41007.50,137,285.42,284.77
a6e691,Chennai,Sankranti,10-01-2024,16-01-2024,"Atliq_Suflower_Oil (1L)","Grocery & Staples",200,BOGOF,294,1134,167433.00,840,285.71,284.75
35e3ec,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,"Home Care",300,BOGOF,40,154,34123.00,114,285.00,284.36
b00eeb,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,"Home Care",1190,BOGOF,51,196,172452.00,145,284.31,284.15
4e42b9,Hyderabad,Sankranti,10-01-2024,16-01-2024,"Atliq_Suflower_Oil (1L)","Grocery & Staples",200,BOGOF,376,1447,213476.50,1071,284.84,283.88
d62a10,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,63,242,62529.00,179,284.13,283.58
413f48,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,"Home Appliances",1020,BOGOF,61,234,176343.00,173,283.61,283.42
4b3df6,Trivandrum,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,"Home Appliances",1020,BOGOF,61,234,176343.00,173,283.61,283.42
99482c,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,"Home Care",1190,BOGOF,42,161,141529.50,119,283.33,283.17
69a3d2,Trivandrum,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,"Home Care",1190,BOGOF,24,92,80874.00,68,283.33,283.17
0f8686,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,"Home Care",300,BOGOF,24,92,20354.00,68,283.33,282.69
38b760,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,"Home Appliances",1020,BOGOF,33,126,94797.00,93,281.82,281.63
bb77b1,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,"Home Appliances",1020,BOGOF,54,206,154937.00,152,281.48,281.29
27bc6e,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,"Home Appliances",1020,BOGOF,42,160,120280.00,118,280.95,280.77
adf52a,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,"Home Appliances",1020,BOGOF,47,179,134550.50,132,280.85,280.66
35fb5b,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,50,190,48905.00,140,280.00,279.46
4a42f9,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,"Home Care",1190,BOGOF,49,186,162937.00,137,279.59,279.43
7151bb,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,98,372,95714.00,274,279.59,279.05
9fcb92,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",315,976,2471000.00,661,209.84,261.48
d134e0,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",442,1365,3451500.00,923,208.82,260.29
4b411a,Vijayawada,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",218,673,1701500.00,455,208.72,260.17
c8670a,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",343,1056,2667000.00,713,207.87,259.18
6a1564,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",334,1022,2575000.00,688,205.99,256.99
613571,Trivandrum,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",168,514,1295000.00,346,205.95,256.94
5.23E+42,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",388,1187,2990500.00,799,205.93,256.92
5b357f,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",322,985,2481500.00,663,205.90,256.88
4ad12b,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",407,1245,3136500.00,838,205.90,256.88
7b49ce,Vijayawada,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",224,685,1725500.00,461,205.80,256.77
911349,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",397,1214,3058000.00,817,205.79,256.76
a1503f,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",329,1000,2513000.00,671,203.95,254.61
536fbf,Mangalore,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",217,659,1655500.00,442,203.69,254.30
6a1a5a,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",250,755,1892500.00,505,202.00,252.33
4fc1b2,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,"Home Care",1190,BOGOF,47,165,140337.50,118,251.06,250.92
5db3e3,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,78,274,68463.00,196,251.28,250.78
e0a83a,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,"Home Care",300,BOGOF,63,221,47289.50,158,250.79,250.21
0c0926,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,"Home Care",1190,BOGOF,26,91,77304.50,65,250.00,249.85
fc9ab7,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,"Home Care",1190,BOGOF,40,140,118930.00,100,250.00,249.85
d78c78,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,"Home Appliances",1020,BOGOF,52,182,132509.00,130,250.00,249.83
e2f806,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,"Home Appliances",1020,BOGOF,36,126,91737.00,90,250.00,249.83
918a17,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,"Home Appliances",1020,BOGOF,26,91,66254.50,65,250.00,249.83
98c85b,Mangalore,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,38,133,33183.50,95,250.00,249.50
46d57b,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,94,329,82085.50,235,250.00,249.50
b97dfe,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,"Home Care",300,BOGOF,56,196,41902.00,140,250.00,249.42
8dca75,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,71,248,61826.00,177,249.30,248.80
fb508c,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",358,1070,2671000.00,712,198.88,248.70
fd2628,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",437,1306,3260000.00,869,198.86,248.67
691b63,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",432,1291,3222500.00,859,198.84,248.65
abffa2,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,"Home Care",300,BOGOF,59,206,43997.00,147,249.15,248.57
e411c6,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",323,965,2408500.00,642,198.76,248.56
a0d919,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,"Home Care",1190,BOGOF,35,122,103469.00,87,248.57,248.42
1f03e5,Vijayawada,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,45,157,39121.50,112,248.89,248.39
c115da,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,84,293,73003.50,209,248.81,248.31
7.83E+87,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,"Home Appliances",1020,BOGOF,31,108,78486.00,77,248.39,248.22
